,Population,Stock,PpD,Stock Change,Inflow,Outflow,Stock change
1748,0,0.0,0,0,0.0,0.0,0.0
1749,0,0.0,0,0,0.0,0.0,0.0
1750,0,0.0,0,0,0.0,0.0,0.0
1751,0,0.0,0,0,0.0,0.0,0.0
1752,0,0.0,0,0,0.0,0.0,0.0
1753,0,0.0,0,0,0.0,0.0,0.0
1754,0,0.0,0,0,0.0,0.0,0.0
1755,0,0.0,0,0,0.0,0.0,0.0
1756,0,0.0,0,0,0.0,0.0,0.0
1757,0,0.0,0,0,0.0,0.0,0.0
1758,0,0.0,0,0,0.0,0.0,0.0
1759,0,0.0,0,0,0.0,0.0,0.0
1760,0,0.0,0,0,0.0,0.0,0.0
1761,0,0.0,0,0,0.0,0.0,0.0
1762,0,0.0,0,0,0.0,0.0,0.0
1763,0,0.0,0,0,0.0,0.0,0.0
1764,0,0.0,0,0,0.0,0.0,0.0
1765,0,0.0,0,0,0.0,0.0,0.0
1766,0,0.0,0,0,0.0,0.0,0.0
1767,0,0.0,0,0,0.0,0.0,0.0
1768,0,0.0,0,0,0.0,0.0,0.0
1769,0,0.0,0,0,0.0,0.0,0.0
1770,0,0.0,0,0,0.0,0.0,0.0
1771,0,0.0,0,0,0.0,0.0,0.0
1772,0,0.0,0,0,0.0,0.0,0.0
1773,0,0.0,0,0,0.0,0.0,0.0
1774,0,0.0,0,0,0.0,0.0,0.0
1775,0,0.0,0,0,0.0,0.0,0.0
1776,0,0.0,0,0,0.0,0.0,0.0
1777,0,0.0,0,0,0.0,0.0,0.0
1778,0,0.0,0,0,0.0,0.0,0.0
1779,0,0.0,0,0,0.0,0.0,0.0
1780,0,0.0,0,0,0.0,0.0,0.0
1781,0,0.0,0,0,0.0,0.0,0.0
1782,0,0.0,0,0,0.0,0.0,0.0
1783,0,0.0,0,0,0.0,0.0,0.0
1784,0,0.0,0,0,0.0,0.0,0.0
1785,0,0.0,0,0,0.0,0.0,0.0
1786,0,0.0,0,0,0.0,0.0,0.0
1787,0,0.0,0,0,0.0,0.0,0.0
1788,0,0.0,0,0,0.0,0.0,0.0
1789,0,0.0,0,0,0.0,0.0,0.0
1790,0,0.0,0,0,0.0,0.0,0.0
1791,0,0.0,0,0,0.0,0.0,0.0
1792,0,0.0,0,0,0.0,0.0,0.0
1793,0,0.0,0,0,0.0,0.0,0.0
1794,0,0.0,0,0,0.0,0.0,0.0
1795,0,0.0,0,0,0.0,0.0,0.0
1796,0,0.0,0,0,0.0,0.0,0.0
1797,0,0.0,0,0,0.0,0.0,0.0
1798,0,0.0,0,0,0.0,0.0,0.0
1799,0,0.0,0,0,0.0,0.0,0.0
1800,0,0.0,0,0,0.0,0.0,0.0
1801,0,0.0,0,0,0.0,0.0,0.0
1802,0,0.0,0,0,0.0,0.0,0.0
1803,0,0.0,0,0,0.0,0.0,0.0
1804,0,0.0,0,0,0.0,0.0,0.0
1805,0,0.0,0,0,0.0,0.0,0.0
1806,0,0.0,0,0,0.0,0.0,0.0
1807,0,0.0,0,0,0.0,0.0,0.0
1808,0,0.0,0,0,0.0,0.0,0.0
1809,0,0.0,0,0,0.0,0.0,0.0
1810,0,0.0,0,0,0.0,0.0,0.0
1811,0,0.0,0,0,0.0,0.0,0.0
1812,0,0.0,0,0,0.0,0.0,0.0
1813,0,0.0,0,0,0.0,0.0,0.0
1814,0,0.0,0,0,0.0,0.0,0.0
1815,0,0.0,0,0,0.0,0.0,0.0
1816,0,0.0,0,0,0.0,0.0,0.0
1817,0,0.0,0,0,0.0,0.0,0.0
1818,0,0.0,0,0,0.0,0.0,0.0
1819,0,0.0,0,0,0.0,0.0,0.0
1820,0,0.0,0,0,0.0,0.0,0.0
1821,0,0.0,0,0,0.0,0.0,0.0
1822,0,0.0,0,0,0.0,0.0,0.0
1823,0,0.0,0,0,0.0,0.0,0.0
1824,0,0.0,0,0,0.0,0.0,0.0
1825,0,0.0,0,0,0.0,0.0,0.0
1826,0,0.0,0,0,0.0,0.0,0.0
1827,0,0.0,0,0,0.0,0.0,0.0
1828,0,0.0,0,0,0.0,0.0,0.0
1829,0,0.0,0,0,0.0,0.0,0.0
1830,0,0.0,0,0,0.0,0.0,0.0
1831,0,0.0,0,0,0.0,0.0,0.0
1832,0,0.0,0,0,0.0,0.0,0.0
1833,0,0.0,0,0,0.0,0.0,0.0
1834,0,0.0,0,0,0.0,0.0,0.0
1835,0,0.0,0,0,0.0,0.0,0.0
1836,0,0.0,0,0,0.0,0.0,0.0
1837,0,0.0,0,0,0.0,0.0,0.0
1838,0,0.0,0,0,0.0,0.0,0.0
1839,0,0.0,0,0,0.0,0.0,0.0
1840,0,0.0,0,0,0.0,0.0,0.0
1841,0,0.0,0,0,0.0,0.0,0.0
1842,0,0.0,0,0,0.0,0.0,0.0
1843,0,0.0,0,0,0.0,0.0,0.0
1844,0,0.0,0,0,0.0,0.0,0.0
1845,0,0.0,0,0,0.0,0.0,0.0
1846,0,0.0,0,0,0.0,0.0,0.0
1847,0,0.0,0,0,0.0,0.0,0.0
1848,0,0.0,0,0,0.0,0.0,0.0
1849,0,0.0,0,0,0.0,0.0,0.0
1850,0,0.0,0,0,0.0,0.0,0.0
1851,0,0.0,0,0,0.0,0.0,0.0
1852,0,0.0,0,0,0.0,0.0,0.0
1853,0,0.0,0,0,0.0,0.0,0.0
1854,0,0.0,0,0,0.0,0.0,0.0
1855,0,0.0,0,0,0.0,0.0,0.0
1856,0,0.0,0,0,0.0,0.0,0.0
1857,0,0.0,0,0,0.0,0.0,0.0
1858,0,0.0,0,0,0.0,0.0,0.0
1859,0,0.0,0,0,0.0,0.0,0.0
1860,0,0.0,0,0,0.0,0.0,0.0
1861,0,0.0,0,0,0.0,0.0,0.0
1862,0,0.0,0,0,0.0,0.0,0.0
1863,0,0.0,0,0,0.0,0.0,0.0
1864,0,0.0,0,0,0.0,0.0,0.0
1865,0,0.0,0,0,0.0,0.0,0.0
1866,0,0.0,0,0,0.0,0.0,0.0
1867,0,0.0,0,0,0.0,0.0,0.0
1868,0,0.0,0,0,0.0,0.0,0.0
1869,0,0.0,0,0,0.0,0.0,0.0
1870,0,0.0,0,0,0.0,0.0,0.0
1871,0,0.0,0,0,0.0,0.0,0.0
1872,0,0.0,0,0,0.0,0.0,0.0
1873,0,0.0,0,0,0.0,0.0,0.0
1874,0,0.0,0,0,0.0,0.0,0.0
1875,0,0.0,0,0,0.0,0.0,0.0
1876,0,0.0,0,0,0.0,0.0,0.0
1877,0,0.0,0,0,0.0,0.0,0.0
1878,0,0.0,0,0,0.0,0.0,0.0
1879,0,0.0,0,0,0.0,0.0,0.0
1880,0,0.0,0,0,0.0,0.0,0.0
1881,0,0.0,0,0,0.0,0.0,0.0
1882,0,0.0,0,0,0.0,0.0,0.0
1883,0,0.0,0,0,0.0,0.0,0.0
1884,0,0.0,0,0,0.0,0.0,0.0
1885,0,0.0,0,0,0.0,0.0,0.0
1886,0,0.0,0,0,0.0,0.0,0.0
1887,0,0.0,0,0,0.0,0.0,0.0
1888,0,0.0,0,0,0.0,0.0,0.0
1889,0,0.0,0,0,0.0,0.0,0.0
1890,0,0.0,0,0,0.0,0.0,0.0
1891,0,0.0,0,0,0.0,0.0,0.0
1892,0,0.0,0,0,0.0,0.0,0.0
1893,0,0.0,0,0,0.0,0.0,0.0
1894,0,0.0,0,0,0.0,0.0,0.0
1895,0,0.0,0,0,0.0,0.0,0.0
1896,0,0.0,0,0,0.0,0.0,0.0
1897,0,0.0,0,0,0.0,0.0,0.0
1898,0,5.1848830852513865,0,0,5.1848830852513865,0.0,5.1848830852513865
1899,0,32.03688248545532,0,0,26.88385783230801,0.03185843210407313,26.851999400203937
1900,0,81.06182003953509,0,0,49.20610602180841,0.18116846772863937,49.02493755407977
1901,0,152.8508632854297,0,0,72.19026605931086,0.4012228134162399,71.78904324589462
1902,0,248.03521802735685,0,0,95.87867299966858,0.6943182577414433,95.18435474192714
1903,0,367.28972428601537,0,0,120.31739964035728,1.062893381698757,119.25450625865852
1904,0,511.33684528243697,0,0,145.55666130916097,1.5095403127393752,144.0471209964216
1905,0,680.9543749152385,0,0,171.65454848956713,2.0370188567655703,169.61752963280156
1906,0,876.983796639271,0,0,198.6777140658003,2.6482923417678705,196.02942172403243
1907,0,1100.3375428901563,0,0,226.7003025229226,3.3465562720372475,223.35374625088537
1908,0,1352.006304403089,0,0,255.80401985248145,4.1352583395488125,251.66876151293263
1909,0,1633.0663990693035,0,0,286.07821685428297,5.018122188068389,281.0600946662146
1910,0,1944.687199996532,0,0,317.61997243791154,5.999171510683141,311.6208009272284
1911,0,2288.13862248225,0,0,350.53417692446953,7.082754438751522,343.451422485718
1912,0,2664.7986696090593,0,0,384.93361534817603,8.273568221366702,376.66004712680933
1913,0,3076.1610361727344,0,0,420.9390507580813,9.576684194406198,411.3623665636751
1914,0,3523.84475845179,0,0,458.681295317257,10.997573038201551,447.6837222790555
1915,0,4009.612072279365,0,0,498.3094563644299,12.542142536854897,485.767313827575
1916,0,4535.381881941186,0,0,539.986629354849,14.21681969302756,525.7698096618215
1917,0,5103.241070576146,0,0,583.8877698031855,16.02858116822597,567.8591886349595
1918,0,5715.45590299532,0,0,630.1998163483374,17.98498392916349,612.214832419174
1919,0,6374.48351375956,0,0,679.1218139927206,20.094203228480296,659.0276107642403
1920,0,7082.983480090332,0,0,730.8650373417314,22.365071010959696,708.4999663307717
1921,0,7843.8294791903645,0,0,785.6531138433281,24.807114743295415,760.8459991000327
1922,0,8660.12102955204,0,0,843.7221470274245,27.430596665749476,816.291550361675
1923,0,9535.19528010676,0,0,905.320804018934,30.246553464213548,875.0742505547205
1924,0,10472.627611962615,0,0,970.6991679973441,33.26683614148965,937.4323318558545
1925,0,11476.213624578562,0,0,1040.0900937778617,36.50408116191397,1003.5860126159478
1926,0,12549.970839621135,0,0,1113.7288162502332,39.971601207660115,1073.757215042573
1927,0,13698.144053144246,0,0,1191.8566669969214,43.683453473810914,1148.1732135231105
1928,0,14925.210704847705,0,0,1274.7211222990563,47.65447059559756,1227.0666517034588
1929,0,16235.886275530798,0,0,1362.5758511425176,51.90028045942404,1310.6755706830936
1930,0,17635.129712599773,0,0,1455.680763224234,56.43732615525869,1399.2434370689753
1931,0,19128.148883488368,0,0,1554.302056958022,61.28288606942783,1493.019170888594
1932,0,20720.40605685233,0,0,1658.7122674808752,66.45509411691182,1592.2571733639634
1933,0,22417.620047634824,0,0,1769.1869508944674,71.97296011197432,1697.213990782493
1934,0,24225.629386222918,0,0,1885.8657081960503,77.8563696079566,1808.0093385880937
1935,0,26150.187005990523,0,0,2008.682859710451,84.12523994284561,1924.5576197676055
1936,0,28196.91347366469,0,0,2137.525143534556,90.79867586039063,2046.7264676741652
1937,0,30371.261770599398,0,0,2272.243602407296,97.89530547258619,2174.3482969347097
1938,0,32678.48176203692,0,0,2412.653196439619,105.43320500209575,2307.2199914375233
1939,0,35123.58439343293,0,0,2558.5324158444446,113.42978444843448,2445.10263139601
1940,0,37711.305615250305,0,0,2709.622893666543,121.90167184916936,2587.7212218173736
1941,0,40446.07003762141,0,0,2865.6290185121593,130.86459614105615,2734.764422371103
1942,0,43331.954316275274,0,0,3026.2175472793024,140.33326862543618,2885.884278653866
1943,0,46372.63732704648,0,0,3191.004273813654,150.32126304244548,3040.6830107712085
1944,0,49571.17010755691,0,0,3359.3735952352654,160.84081472484104,3198.5327805104243
1945,0,52929.77237274383,0,0,3530.503816902631,171.9015517157104,3358.6022651869207
1946,0,56449.759171735706,0,0,3703.4967326315773,183.50993363969883,3519.9867989918785
1947,0,60131.47001773139,0,0,3877.3802538694486,195.66940787376143,3681.710845995687
1948,0,63974.19751737788,0,0,4051.1076835048034,208.38018385831947,3842.727499646484
1949,0,67976.11551249781,0,0,4223.556989677454,221.63899455752107,4001.917995119933
1950,0,72134.20673670957,0,0,4393.530079588015,235.43885537625192,4158.091224211763
1951,0,76444.18998947418,0,0,4559.752073308241,249.76882054363432,4309.983252764607
1952,0,80900.44683009112,0,0,4720.870577590461,264.6137369735161,4456.256840616945
1953,0,85496.04411301881,0,0,4875.551278540184,279.95399561249724,4595.597282927687
1954,0,90223.33539730878,0,0,5023.057156406027,295.76587211605965,4727.291284289968
1955,0,95074.22703559982,0,0,5162.916771810373,312.0251335193334,4850.891638291039
1956,0,100040.1837175032,0,0,5294.663515278258,328.70683337487935,4965.956681903379
1957,0,105112.23400171268,0,0,5417.834808804781,345.784524595294,5072.050284209487
1958,0,110280.9759219492,0,0,5531.972187963658,363.2302677271455,5168.741920236513
1959,0,115536.58266365976,0,0,5636.621384017468,381.0146423069018,5255.606741710566
1960,0,120868.80831108954,0,0,5731.332406025988,399.1067585962128,5332.225647429776
1961,0,126266.99366434764,0,0,5815.659622956132,417.4742696980311,5398.185353258101
1962,0,131720.07213792825,0,0,5889.161857631881,436.08338405127233,5453.078473580608
1963,0,137216.7422637432,0,0,5951.569004194157,454.8988783792165,5496.670125814941
1964,0,142746.07945277292,0,0,6003.22232328512,473.8851342553926,5529.337189029728
1965,0,148297.72350069357,0,0,6044.653417877922,493.0093699572717,5551.64404792065
1966,0,153861.9435962838,0,0,6076.461033837884,512.2409382476617,5564.220095590223
1967,0,159429.70415271146,0,0,6099.311716855591,531.5511604279163,5567.760556427675
1968,0,164992.73107922243,0,0,6113.94046938115,550.9135428701829,5563.026926510967
1969,0,170543.5784908572,0,0,6121.1514075578225,570.3039959230437,5550.847411634779
1970,0,176075.69585383387,0,0,6121.81841815605,589.7010551793937,5532.117362976656
1971,0,181583.49556424146,0,0,6116.885815507161,609.08610509957,5507.799710407591
1972,0,187062.41895000706,0,0,6107.366990744184,628.4436049785763,5478.923385765607
1973,0,192508.78252571428,0,0,6094.1248806198555,647.7613049126367,5446.363575707219
1974,0,197919.40933434461,0,0,6077.655925924598,667.0291172942661,5410.626808630332
1975,0,203291.61399090497,0,0,6058.4419899427485,686.2373333823962,5372.204656560352
1976,0,208623.2319177836,0,0,6036.99558953257,705.3776626539484,5331.617926878622
1977,0,213912.64861765553,0,0,6013.860169783391,724.4434699114463,5289.416699871945
1978,0,219158.82912094117,0,0,5989.610378672188,743.4298753865523,5246.1805032856355
1979,0,224361.34760686057,0,0,5964.8523417210545,762.3338558016567,5202.518485919398
1980,0,229520.41719712914,0,0,5940.2239366533195,781.1543463847502,5159.069590268569
1981,0,234636.91992134904,0,0,5916.395068051385,799.892343831486,5116.502724219899
1982,0,239712.42632075335,0,0,5894.0574096166,818.5510102122844,5075.506399404316
1983,0,244748.95259360207,0,0,5873.66198594784,837.1357130991255,5036.526272848714
1984,0,249748.6846095222,0,0,5855.384500690535,855.6524847704013,4999.732015920134
1985,0,254713.96531258698,0,0,5839.387775039587,874.107071974805,4965.280703064782
1986,0,259647.29483521444,0,0,5825.835225375267,892.5057027478033,4933.329522627464
1987,0,264551.3305616596,0,0,5814.89085697911,910.8551305339652,4904.035726445145
1988,0,269428.88718252856,0,0,5806.719257748092,929.1626368791212,4877.556620868971
1989,0,274282.9367403644,0,0,5801.485591910158,947.4360340743051,4854.049557835853
1990,0,279116.60866635496,0,0,5799.355593739374,965.6836677488227,4833.671925990551
1991,0,283933.1898082118,0,0,5800.495561270533,983.9144194136843,4816.581141856848
1992,0,288736.11527407734,0,0,5805.06317481876,1002.1377089532334,4802.925465865526
1993,0,293528.87064373767,0,0,5813.118810350409,1020.363440690081,4792.755369660328
1994,0,298314.9283918578,0,0,5824.659180719999,1038.6014325998958,4786.0577481201035
1995,0,303097.7394944388,0,0,5839.672426304805,1056.8613237237696,4782.811102581036
1996,0,307880.72557574254,0,0,5858.138797711382,1075.1527164076442,4782.986081303738
1997,0,312667.2710019605,0,0,5880.030579827907,1093.4851536099513,4786.5454262179555
1998,0,317460.7149242456,0,0,5905.312015876823,1111.8680935917164,4793.443922285107
1999,0,322264.34327139176,0,0,5933.939231466297,1130.3108843201471,4803.62834714615
2000,0,327081.3806924514,0,0,5965.860158643516,1148.822737583896,4817.03742105962
2001,0,331914.9824495743,0,0,6001.014459945939,1167.4127028230369,4833.601757122902
2002,0,336768.2393590943,0,0,6039.346550195539,1186.0896406755228,4853.256909520016
2003,0,341644.2389841805,0,0,6080.861901802111,1204.8622767159086,4875.999625086202
2004,0,346546.08325282845,0,0,6125.583829888545,1223.7395612405908,4901.844268647954
2005,0,351476.8845839357,0,0,6173.531922240609,1242.730591133337,4930.801331107272
2006,0,356439.7620431658,0,0,6224.721991155849,1261.8445319257726,4962.877459230076
2007,0,361437.83747391583,0,0,6279.16603647759,1281.0906057275579,4998.075430750032
2008,0,366474.23160350573,0,0,6336.872208628322,1300.4780790384239,5036.3941295898985
2009,0,371552.060124728,0,0,6397.844771642791,1320.0162504205073,5077.828521222284
2010,0,376674.42975291156,0,0,6462.08406620184,1339.7144380182963,5122.369628183544
2011,0,381844.4342412764,0,0,6529.586455303484,1359.5819669386328,5170.004488364852
2012,0,387065.1390352399,0,0,6600.332950341485,1379.6281563780203,5220.704793963465
2013,0,392339.5456317815,0,0,6674.2688335381345,1399.862236996497,5274.406596541638
2014,0,397670.5806423473,0,0,6751.3281884512,1420.293177885429,5331.035010565771
2015,0,403061.0898517265,0,0,6831.43893593938,1440.9297265601754,5390.509209379205
2016,0,408513.83222834225,0,0,6914.522781165194,1461.780404549435,5452.742376615759
2017,0,414031.4739017723,0,0,7000.495160597224,1482.85348716718,5517.641673430044
2018,0,419616.5821076882,0,0,7089.265189012972,1504.1569830970775,5585.108205915894
2019,0,425271.6191004088,0,0,7180.735606500518,1525.6986137798986,5655.036992720619
2020,0,430998.936033266,0,0,7274.802725461879,1547.485792604668,5727.316932857211
2021,0,436800.76833429676,0,0,7371.357904946781,1569.5256039160304,5801.83230103075
2022,0,442679.31316375826,0,0,7470.369620670418,1591.8247912089273,5878.544829461491
2023,0,448636.85196558904,0,0,7571.929046895895,1614.3902450651094,5957.538801830786
2024,0,454675.7619326104,0,0,7676.139486849722,1637.2295198283455,6038.909967021376
2025,0,460798.5178203256,0,0,7783.106419534875,1660.3505318196712,6122.755887715204
2026,0,467007.6937983218,0,0,7892.937513771513,1683.761535775312,6209.175977996201
2027,0,473305.96530865016,0,0,8005.742642238326,1707.4711319099852,6298.271510328341
2028,0,479696.1109311449,0,0,8121.633895511904,1731.4882730171566,6390.145622494747
2029,0,486181.01425565226,0,0,8240.725596108956,1755.8222716016044,6484.9033245073515
2030,0,492763.66576112754,0,0,8363.13431252535,1780.482807050068,6582.651505475282
2031,0,499447.15583598526,0,0,8488.970007694475,1805.4799328367553,6683.49007485772
2032,0,506234.52214994066,0,0,8618.190343241806,1830.8240292864084,6787.366313955397
2033,0,513128.61514728557,0,0,8750.617885554957,1856.5248882100477,6894.092997344909
2034,0,520132.0861560744,0,0,8886.062358143356,1882.591349354503,7003.4710087888525
2035,0,527247.3790926691,0,0,9024.324570933473,1909.0316343387822,7115.292936594691
2036,0,534476.7221151585,0,0,9165.196351991806,1935.8533295024681,7229.343022489338
2037,0,541822.119238149,0,0,9308.460479247895,1963.063356257322,7345.397122990573
2038,0,549285.3419091738,0,0,9453.89061221803,1990.6679411932964,7463.222671024734
2039,0,556867.9205469356,0,0,9601.251223726898,2018.6725859650196,7582.578637761879
2040,0,564571.1360416354,0,0,9750.297531631604,2047.082036931828,7703.215494699776
2041,0,572396.0325930741,0,0,9900.796806019764,2075.90025458104,7824.896551438724
2042,0,580343.5783405557,0,0,10052.676261537874,2105.1305140563545,7947.545747481519
2043,0,588414.742332963,0,0,10205.940341551634,2134.776349144251,8071.1639924073825
2044,0,596610.4947412526,0,0,10360.593943548645,2164.841535259062,8195.752408289583
2045,0,604931.8068512215,0,0,10516.641965014616,2195.3298550457584,8321.312109968858
2046,0,613379.6510578435,0,0,10674.089303437227,2226.2450968152407,8447.844206621987
2047,0,621955.0008597866,0,0,10832.940856303081,2257.5910543599093,8575.349801943172
2048,0,630658.8308541032,0,0,10993.2015210988,2289.371526782237,8703.829994316562
2049,0,639492.1167310976,0,0,11154.87619531141,2321.5903183170394,8833.28587699437
2050,0,648455.8352693772,0,0,11317.969776427715,2354.25123814807,8963.718538279645
